imp_id,user_id,time,history,impressions
233428,U456044,11/14/2019 6:27:35 AM,N89171 N71496 N110755 N104200 N85484 N82946 N5772 N114771 N86293 N98596 N26935 N9375 N121551 N85659 N127132 N119367 N42562 N85056 N130112 N80686 N98747 N83253 N103190 N47693 N88300 N7992 N88769 N86008 N33520 N84642 N36823 N11266 N6904 N95131 N23264 N88576 N100080 N97960 N54039 N11878 N8991 N4137 N14504 N104737 N54393 N74708 N124781 N102641 N41683 N37820 N79013 N58531 N1886 N1713,N116711-0 N59704-0 N117376-0 N25751-0 N30336-0 N40040-0 N105407-0 N110008-0 N105282-0 N4648-0 N51569-0 N40310-0 N41956-0 N18405-0 N129503-0 N53714-0 N96775-0 N84430-0 N886-0 N68973-0 N35236-0 N120708-0 N76665-0 N27495-0 N50011-0 N102458-0 N72290-0 N21419-0 N95301-0 N4851-0 N80784-0 N38861-0 N8396-1 N81570-0 N98788-0 N20250-0 N42039-0 N50389-0 N18257-0 N104702-0 N10646-0 N63727-0 N84886-0 N29742-0 N127711-0 N127016-0 N78272-0 N96192-0 N43490-0 N70947-0 N18070-0 N3261-0 N16244-0 N71626-0 N58641-0 N29537-0 N113633-0 N56047-0 N65795-0 N122179-0 N72677-0 N121735-0 N124677-0 N34535-0 N96805-0 N5747-0 N29980-0 N57546-0 N29544-0 N102499-0 N12046-0 N12826-0 N73756-0 N103363-0 N41710-0 N22104-0 N34781-0 N45861-0 N41523-0 N30086-0 N60402-0 N98750-0 N79581-0 N29441-0 N44678-0 N7688-0 N880-0 N123475-0 N11894-0 N60014-0 N64129-0 N64139-0 N24080-0 N18509-0 N73609-0 N75499-0 N1869-0 N22215-0 N13761-0 N27460-0 N127657-0 N101233-0 N85664-0 N94594-0 N37920-0 N77289-0 N79233-0 N1444-1 N25112-0 N45435-0 N126252-0 N2375-0 N87146-0 N23031-0 N76116-0 N86356-0 N55935-0 N91390-0
2131198,U677481,11/11/2019 7:16:58 PM,N44683 N41122 N42703 N90630 N257 N115826 N74262 N112324 N125769 N127336 N27687 N83253 N114487 N57277 N3581 N40037 N95831 N21550 N67133 N30330 N122217 N7234 N51431 N119674 N27838 N114571 N124800 N33747 N30430 N87512 N61321 N13865 N28461 N1431 N123455,N14925-0 N90968-1
1084904,U112214,11/12/2019 9:24:41 PM,N5122 N129040 N21439 N68357 N68125,N18539-0 N8491-0 N86358-0 N51332-0 N64349-0 N43321-0 N28518-0 N54984-0 N74883-0 N87684-0 N19805-0 N6306-0 N93640-0 N51219-0 N81116-0 N65201-0 N6725-0 N91436-0 N112156-0 N41101-1 N108049-0 N10244-0 N89932-0 N113044-0 N37930-0 N107952-0 N78974-0 N45219-0 N39887-0 N88489-0 N8591-0 N5165-0 N10252-0 N71850-0 N5405-0 N13279-0 N22215-0 N23294-0 N40412-0 N114946-0 N23077-0 N100716-0 N124329-0 N65742-0 N7428-0 N57630-0 N77011-0 N78118-0 N66625-0 N24486-0 N18553-0 N84235-0 N116118-0 N109083-0 N45124-0 N65533-0 N100324-0 N58198-0 N20779-0 N40596-0 N87913-0 N108261-0 N27453-0 N47767-0 N112335-0 N3349-0 N126678-0 N98861-0 N58449-0 N122287-0 N56668-0 N8124-0 N76538-0 N26667-0 N71545-0 N89269-0 N64308-0 N37544-0 N69426-0 N106875-0 N59935-0 N82233-0 N11064-0 N83852-0 N13761-0 N118870-0 N114135-0
1883305,U282767,11/12/2019 1:03:53 PM,N47587 N42703 N90578 N70385 N109512,N110303-1 N37544-0 N7937-0
70754,U219883,11/12/2019 11:08:49 AM,N116944 N19376 N80126 N1296 N11879 N1940 N105144 N4289 N8063 N105213 N93049 N50645 N62450 N95131 N94541 N129624 N60 N23264 N68472 N23800 N104737 N82468 N121592 N43923 N70436 N31640 N1177 N11631 N64509 N2345 N23899 N101845 N18548 N58200 N6455 N73137 N34516 N70391,N22576-0 N109344-0 N119838-0 N110303-0 N100539-0 N34269-0 N51320-0 N38378-0 N52617-0 N65542-0 N11017-0 N52813-0 N80867-0 N72485-0 N41710-0 N38902-1 N4664-0 N114135-0 N3075-1 N30417-0 N79044-0 N20990-0 N76539-0 N66780-0 N89721-0 N100206-0 N34971-0 N23992-0 N84381-0 N23294-0 N128057-0 N7937-0 N123724-0 N122163-0 N34199-0 N43085-0 N100207-0 N115724-0 N39197-0 N31958-0 N7968-0 N102976-0 N122971-0 N79048-0 N65192-0 N23744-0 N8491-0 N26452-0 N127357-0 N114935-0 N17881-0 N2750-0 N13761-0 N40412-0 N10066-0 N77606-0 N83412-0 N61065-0 N89658-0 N71607-0 N62203-0 N93254-0 N70396-0 N120573-0 N125161-0 N59216-0 N8719-0 N125655-0 N76434-0 N18861-0 N54239-0 N25656-0 N47277-0 N109642-0 N100073-0 N19455-0 N121580-0 N3061-0 N14837-0 N10760-0 N22895-0 N128583-0 N92498-0 N27368-0 N59935-0 N99484-0 N82719-0 N15384-0 N10012-0
995585,U82790,11/14/2019 6:13:45 PM,N89048 N28326 N12959 N71586 N63723 N71164 N21091 N93136 N61339 N51074 N98881 N121432 N122047 N3567 N90442 N46017 N90630 N63067 N101263 N30161 N9524 N89125 N67420 N80686 N36246 N70249 N130263 N88981 N6195 N14927 N39375 N50163 N67055 N60556 N106708 N7022 N55714 N83770 N92474 N85102 N93328 N80779 N109521 N23045 N37094 N58541 N23117 N119800 N99258 N101461 N54476 N73920 N13604 N18933 N126838 N73478 N88769 N8198 N68977 N39882 N4072 N71728 N19577 N76664 N44431 N41300 N61138 N80126 N52346 N82348 N111468 N9273 N67133 N97753 N126836 N9892 N64710 N84595 N39395 N63818 N50645 N125444 N34479 N75220 N127487 N94450 N35946 N75081 N21550 N108752 N118072 N13755 N77566 N68431 N71935 N73963 N59351 N61712 N94499 N46763 N121643 N30267 N28820 N50441 N118005 N43402 N63717 N74056 N106403 N58653 N94492 N14504 N95088 N47588 N18515 N112751 N110158 N46703 N64490 N72976 N119411 N103116 N73845 N54393 N27133 N120926 N45341 N73228 N64977 N108574 N86873 N108312 N83548 N98894 N128483 N98240 N30819 N122054 N51266 N51701 N91879 N74749 N49747 N12027 N50891 N40765 N56178 N107364 N127806 N114787 N3604 N82649 N47589 N122343 N73902 N87913 N82055 N94112 N106310 N21416 N30492 N12998,N94999-0 N51307-0 N55761-0 N54845-0 N46716-0 N988-0 N3045-0 N86258-0 N78508-0 N32051-0 N67937-0 N46223-1 N64041-0 N16552-1 N68624-1 N104990-0 N88329-0 N51163-0 N55816-0 N27368-0 N102846-0 N83707-0 N70883-0 N102499-0 N3623-0 N40625-0 N91238-0 N45782-0 N25814-1 N97460-0 N118623-0 N122944-0 N74401-0
1914023,U51359,11/11/2019 11:03:20 AM,N18389 N78057 N115066 N76970 N13604 N54948 N99978 N93049 N3627 N34479 N73228 N51707 N10793 N90966 N73137 N129699 N56099 N82377 N57036 N49192 N51166 N95066 N6414 N101624 N104437,N89651-0 N123615-0 N129321-0 N100449-0 N15420-0 N24516-0 N46945-0 N425-0 N32154-0 N19694-0 N4275-0 N55112-0 N3678-0 N90279-0 N37379-0 N123234-0 N74438-0 N47257-0 N125945-0 N110523-0 N17554-0 N87855-0 N86481-0 N736-1 N99177-0 N36861-0 N98178-0 N107637-0 N12613-0 N24972-0 N71788-0 N117260-0 N91047-0 N67747-0 N68763-0 N83702-0 N23086-0 N85452-0 N90635-0 N22796-0 N86149-0 N60032-0 N116118-0 N39818-0 N53516-0 N13750-0 N50592-0 N26404-0 N6982-0 N113999-0 N20648-0 N69915-0 N37376-0 N37338-0 N73137-0 N22301-0 N128389-0 N17052-0 N84137-0 N55792-0 N112339-0 N86429-0 N12258-0 N160-0 N65552-0 N25597-0 N46785-0 N110341-0 N3786-0 N56603-0 N57903-0 N112050-0 N65658-0
1194762,U582691,11/13/2019 6:33:22 AM,N128643 N60169 N5103 N14293,N10285-0 N95525-0 N127155-1 N72609-0 N10802-0 N94572-0 N46415-0 N96729-0 N124876-0
13050,U281686,11/13/2019 6:22:38 AM,N40446 N51544 N88053 N56780 N48215 N121794 N66687 N9375 N114512 N18438 N26976 N128550 N748 N6195 N74601 N113417 N13604 N12575 N120908 N72212 N72195 N123328 N120578 N807 N63174 N29466 N108312 N117295 N67497 N16125 N8255 N79926 N55261,N20964-0 N72609-0 N6306-0 N58198-0 N84689-0 N95525-0 N96729-0 N17575-0 N27738-0 N96373-1 N39887-0 N112124-0 N58342-0 N95341-0 N100324-0 N35782-0 N34379-0 N64941-0 N65313-0 N12040-0 N46415-0 N41710-0 N94572-0 N129969-0 N7082-0 N124876-0 N12681-0 N80994-0 N125161-0 N93856-0
176035,U144615,11/12/2019 7:20:54 AM,N60395 N119185 N67731 N12194 N99662 N126417 N125184 N209 N119367 N85056 N58992 N70662 N25818 N49789 N738 N102743 N80830 N43428 N108333 N99631 N107705 N59520 N13800 N76475 N46994 N99733 N21653 N79285 N25197 N126607 N39722 N96194 N91597 N67791 N111016 N33735 N48114 N68745 N128497 N14979 N45698 N108115 N58832 N93130 N34516 N37332 N25524 N101083 N8287,N43085-0 N100073-0 N27097-0 N30899-0 N76538-0 N20990-0 N55806-1 N87684-0 N61065-0 N60135-0
2096622,U27187,11/10/2019 2:02:50 PM,N125741 N95287 N92227 N30443 N31305 N118379 N10748 N26834 N128643 N87842 N104347 N126834 N77350 N14514 N31659 N14611 N53421 N127336 N18601 N120501 N21312 N70212 N10811 N91943 N87236 N23811 N45220 N27723 N43955,N26368-0 N78206-1 N31174-0 N94157-0 N27822-0 N18478-0 N127679-0 N71090-0 N37924-0 N40282-0
1129239,U702910,11/13/2019 1:06:28 PM,N72571 N14240 N84904 N20131 N58992 N60552 N25268 N125391 N122025 N49839 N69936 N18601 N73120 N106611 N19325 N44826 N101578 N90823 N64977,N127572-0 N100261-0 N123968-0 N5287-1 N24701-0 N76677-0
1593482,U167068,11/14/2019 2:11:55 PM,N82060 N66687 N16151 N113086 N73039 N111196 N13178 N117102 N16717 N54380 N22281 N118521 N50080,N78032-0 N118623-1 N37805-0 N46931-0
529182,U189062,11/14/2019 6:42:58 AM,N128643 N9740 N10796 N127175 N113326 N65612 N108828 N59188 N128503 N127848 N71082 N15051 N107180 N119800 N95184 N15786 N80334 N85659 N51578 N107594 N3435 N7992 N98277 N27430 N66183 N15157 N43428 N27957 N58108 N67680 N68455 N63287 N111914 N8884 N52092 N117488 N1940 N69898 N32756 N90335 N6974 N73376 N18399 N64261 N106214 N15899 N51893 N28880 N15601 N124242 N50645 N44524 N2927 N84642 N79285 N96616 N14200 N36094 N90364 N30189 N3948 N42137 N107166 N46994 N8866 N25197 N9818 N69390 N37369 N55064 N114848 N88893 N78719 N100420 N54380 N72200 N52468 N101676 N68431 N71922 N17352 N60457 N79909 N23264 N9690 N81835 N120514 N53933 N42974 N116996 N104737 N84799 N71977 N57217 N24592 N809 N46002 N13177 N27384 N117477 N78719 N89631 N123111 N115841 N14726 N9692 N76645 N113698 N83592 N77319 N125961 N57780 N113408 N96000 N119846 N127629 N129439 N1886 N117568 N18904 N99111 N40765 N1713 N14979 N14031 N1960 N59936 N66758 N2254 N103432 N123548 N83062 N75492 N1643 N129740 N20761 N118259 N114408 N5098 N51166 N60016 N82708 N73212 N31323 N80420 N1433 N42592 N119481 N57778 N72626 N64235 N9835,N102458-0 N10646-0 N41710-0 N41956-0 N25145-0 N96805-0 N15781-0 N84430-0 N59206-0 N70363-0 N108777-0 N3864-0 N116711-0 N1444-0 N41547-0 N65328-0 N25751-0 N127657-0 N880-0 N79233-0 N45522-0 N18405-0 N122559-0 N5747-0 N64139-0 N85664-0 N91390-0 N24080-0 N105407-1 N42625-0 N25555-0 N696-0 N48015-1 N108057-1 N5520-0 N54296-0 N14374-0 N4409-0 N56937-0 N29427-0 N120332-0 N84886-0 N110925-0 N129503-0 N76665-0 N58641-0 N20250-0 N41523-0
144374,U97851,11/13/2019 11:13:13 AM,N111348 N115743 N86690 N88300 N101862 N106403 N1596 N86394 N114571 N108832 N107511 N64544 N85787,N127836-1 N53474-0 N24701-0 N103852-0
47776,U682415,11/11/2019 1:52:41 PM,N88769 N104636 N111181 N127330 N72294 N104737 N119674 N94022 N80839 N54978 N39785 N108312 N41702 N111339 N15206,N55792-0 N98178-1 N14338-0 N70822-0 N31879-0 N11682-0 N49168-0
882819,U107352,11/9/2019 9:51:48 AM,N19877 N29997 N68420 N50012 N56927 N73630 N27995 N128648 N77350 N54360 N61803 N110158 N83623 N108312 N119294 N75842,N42592-0 N82810-0 N5807-0 N43955-0 N27933-0 N49239-0 N101624-0 N101015-0 N62595-0 N50080-0 N51166-0 N115958-0 N127375-0 N4215-0 N99362-0 N26404-0 N81697-0 N119637-0 N50852-0 N81321-0 N8287-0 N120612-0 N27723-0 N28743-0 N64021-0 N65783-0 N100197-0 N92463-0 N118589-1 N14509-0 N117508-0 N116323-0 N123362-0 N20114-0 N31872-0 N96964-0 N53096-0 N104437-0 N79081-0 N106702-0 N78371-0 N36542-0 N37025-0 N97862-0 N14848-0 N78847-0 N106344-0 N22524-0 N102389-0 N76810-0 N95605-0 N9250-0 N29006-0 N27703-0 N75842-0 N122343-0 N31323-0
1238737,U475504,11/11/2019 10:24:28 AM,N117275 N42994 N94577 N93049 N36573 N73963 N71935 N114751 N119674 N8991 N49456 N54473,N32154-0 N125945-0 N47257-0 N99177-0 N67747-0 N98178-0 N123234-1 N86429-0 N65658-0
717030,U123445,11/14/2019 5:00:00 AM,N42703 N106984 N97877 N123743 N117197 N104737 N114571 N88019,N76661-0 N84886-0 N18405-0 N67398-0 N24080-0 N72475-0 N54296-1 N85664-0 N55725-0 N880-0 N116711-0 N3261-0 N48015-0 N25751-0 N58641-0 N45522-0 N41710-0 N102458-0 N19487-0 N41547-0
1293412,U577472,11/13/2019 4:15:00 AM,N128643 N113326 N127175 N75286 N12194 N22328 N16416 N454 N16463 N75085 N29910 N66190 N129083 N93753 N113688 N65199 N95120 N123520 N11631 N69637 N123548 N107322,N10252-0 N10802-0 N113117-1 N12681-0 N81125-0 N61918-0 N46415-0 N18553-0 N58342-0 N35652-0 N12040-0 N127155-0 N109703-0 N121083-0 N27738-0 N35021-0 N72485-0 N89932-0 N5165-0 N95525-0 N65313-0 N85123-0 N129969-0 N70063-0 N58198-0 N96373-0 N91923-0 N94572-0 N96729-0
459956,U320945,11/12/2019 10:29:41 AM,N23891 N79511 N88987 N99932 N70510 N53611 N72794 N123682 N32067 N118949 N33543 N75 N121551 N50459 N37175 N39508 N92769 N82799 N110630 N84904 N118745 N43885 N78036 N67790 N95696 N17746 N41143 N90686 N49511 N71278 N45706 N128909 N71068 N47792 N104234 N109826 N62726 N11879 N82834 N105465 N86141 N129412 N41679 N106985 N72074 N74422 N92815 N18399 N24696 N63787 N58184 N102399 N40567 N81509 N15596 N67133 N55765 N93725 N46994 N75794 N107441 N25197 N129677 N95131 N88576 N121973 N48151 N50720 N121550 N119788 N46703 N102883 N25589 N98051 N56409 N119215 N59276 N122668 N25329 N42718 N75220 N55324 N51980 N59416 N91160 N16828 N73137 N91399 N7764 N60267 N47637 N97212 N63630 N55071 N71150 N14898 N47797 N24793 N68261 N109149 N34516 N40230 N34374 N37898 N127001 N59344 N59115 N59700 N115695 N99474 N9734 N26500 N4077 N48501 N50831 N61804 N51166 N62115,N22576-0 N72485-0 N114135-0 N48644-0 N25656-0 N125655-0 N8719-0 N68562-0 N127357-0 N52617-0 N112755-0 N77606-0 N93232-0 N69915-0 N65658-0 N79044-0 N56844-0 N121580-0 N30899-0 N71607-0 N69158-0 N41710-0 N44060-0 N27368-0 N29057-0 N48307-0 N66780-0 N116118-0 N55204-0 N82719-0 N122163-0 N71497-0 N12781-0 N122819-0 N35478-0 N65192-0 N38304-0 N100073-0 N76384-0 N20990-0 N110303-0 N81689-0 N30417-0 N26452-0 N15384-0 N10760-0 N11017-0 N12586-0 N23992-0 N7937-0 N63043-0 N115724-0 N67999-0 N2750-0 N84689-0 N95199-0 N31958-0 N46262-0 N36306-0 N23744-0 N119841-0 N98922-0 N109412-0 N38830-0 N99484-0 N40412-0 N22895-0 N59935-0 N109642-0 N7968-0 N106991-0 N77011-0 N59216-0 N54865-0 N18861-0 N109344-0 N84381-0 N93538-0 N115506-0 N21624-0 N83903-0 N84235-0 N46739-0 N52079-0 N110739-0 N87147-0 N123151-0 N118938-0 N111263-0 N34269-0 N12675-0 N108581-0 N123724-0 N54239-0 N105478-0 N24393-0 N86504-0 N83412-0 N96855-0 N56680-0 N7578-0 N17881-0 N87775-0 N70396-0 N52813-0 N12437-0 N87497-0 N94850-0 N11148-0 N47277-0 N24150-0 N9632-0 N42187-0 N39197-0 N8491-0 N119838-0 N62017-0 N38902-0 N43085-0 N106579-0 N99134-0 N34199-0 N96373-0 N120930-0 N80867-0 N19805-0 N74883-0 N33378-0 N100206-1 N68346-0 N82315-0 N120192-0 N74301-0 N23294-0 N128057-0 N106875-0 N124145-0 N78605-0 N30263-0 N61065-0
1171350,U55046,11/10/2019 9:28:16 AM,N112196 N72802 N112324 N26460 N10179 N76658 N31638 N27705 N81899 N104850 N79746 N4133 N115359 N71665 N127487 N69820 N53049 N21880 N102150 N70931 N11841 N124966 N85063 N79352 N95066 N85787 N57778,N31174-0 N26368-1 N64730-0 N18478-0
1143912,U318993,11/11/2019 2:34:42 PM,N82779 N42703 N62401 N29748 N76110 N24885 N117719 N71977 N73228 N102039 N45529 N59033 N106612 N87601,N47257-1 N11682-0 N84594-0 N70822-0 N3075-0 N24798-0 N75391-0 N31958-0 N47026-0 N33037-0 N82866-0 N123234-0 N23086-0 N98178-0 N54797-0 N123077-0 N93643-0 N94356-0 N31879-0 N46945-0 N122819-0 N14338-0 N107637-0 N13761-0 N65552-0 N49168-0 N425-0
953801,U625460,11/12/2019 5:08:19 AM,N71340 N124989 N112765 N10525 N88129 N43746 N123682 N85722 N85484 N12194 N103530 N55903 N128965 N74426 N9375 N103933 N70796 N72571 N20333 N44081 N102417 N81899 N738 N34467 N71728 N49262 N103347 N61138 N129412 N34094 N68426 N59229 N122561 N31953 N122167 N9690 N72976 N11878 N71643 N41326 N55923 N64713 N107039 N23929 N75220 N42223 N76018 N42718 N94407 N59416 N18904 N91923 N97212 N67497 N71150 N127001 N15027 N51166 N96356 N76810 N61804,N91381-1 N43085-0
560356,U28719,11/13/2019 7:33:03 AM,N114859 N38742 N109867 N119785 N33216 N6229 N86690 N80688 N95683 N72571 N63212 N22215 N116236 N69889 N73014 N78998 N84896 N39147 N104997 N22215 N59611 N23421 N67133 N47866 N4439 N10872 N105028 N51193 N17954 N56572 N128648 N1083 N73038 N125151 N129083 N10219 N88886 N114335 N94492 N77699 N114571 N37820 N66294 N12724 N81921 N48948 N22087 N67292 N85278 N75836 N21846 N114698 N115695 N116974 N97114 N58438 N87267,N12040-0 N43726-0 N95525-0 N82315-0 N100324-0 N100380-0 N91822-0 N53474-0 N117974-0 N70941-0 N127155-0 N62017-0 N13761-0 N99964-1 N12681-0 N115533-0 N112124-0 N100941-0 N58198-0 N84957-0 N37544-0 N129969-0 N33461-0 N62357-0 N117029-0 N5004-1 N80994-0 N72485-0 N96729-0 N24666-0 N68562-0 N85409-0 N10285-0 N93856-1 N12586-0 N72609-0 N120696-0 N10802-1 N65313-0 N88214-0 N9662-0 N96373-0 N46468-0 N92285-0 N20964-0 N34484-0 N10252-0 N47925-0 N115443-0 N16068-0
856510,U264313,11/14/2019 11:05:22 AM,N84820 N109270 N67397 N30299 N98953 N102624 N85428 N90367 N109626 N104012 N49262 N72876 N22273 N130011 N81970 N116989 N111861 N75821 N51893 N51221 N27352 N82164 N13227 N128648 N56331 N50012 N75085 N126158 N61712 N114848 N34867 N51221 N53310 N5952 N83814 N86149 N112642 N45298 N72976 N16216 N71059 N11076 N124752 N65626 N109512,N73303-0 N102458-0 N90184-1 N42649-0 N29544-0 N120147-0 N29441-0 N51163-0 N100456-0 N67937-0 N110627-0 N76665-0 N105407-0
767100,U436798,11/13/2019 6:26:32 AM,N46591 N23891 N18438 N67770 N9375 N63676 N94639 N48553 N119367 N49347 N95380 N8869 N74586 N60556 N59111 N63918 N13604 N43428 N49262 N126951 N9979 N111503 N18601 N107151 N88892 N73408 N115359 N807 N129836 N118005 N108352 N72640 N88104 N112303 N51544 N114571 N24446 N93066 N42718 N81315 N108115 N106961 N62001 N84306 N110434 N101119 N65783,N95525-0 N72609-0 N10285-0 N46415-0 N10802-1 N94572-1 N124876-0 N96729-0 N127155-0
842317,U451940,11/12/2019 1:42:20 PM,N37891 N59097 N47349 N26421 N28568 N26834 N65119 N65119 N100663 N80545 N42994 N109598 N24894 N27107 N39882 N71068 N84959 N66183 N10737 N82164 N109225 N44660 N98164 N102701 N93049 N129836 N15192 N72590 N68325 N121592 N110158 N71059 N71059 N100670 N8243 N48926 N68097 N99797 N73522 N127754 N33808 N107969 N16430 N67369,N38902-0 N79082-0 N105071-0 N62203-0 N7937-0 N110303-0 N33078-0 N20990-0 N115731-1 N18947-0 N100073-0 N37544-0
1886636,U434472,11/12/2019 10:55:44 AM,N48971 N63858 N44524 N44781 N72294 N11266 N21239 N91597,N38378-0 N110303-0 N22895-0 N110473-0 N26452-0 N123151-0 N47277-0 N2624-0 N30899-0 N100206-0 N116118-0 N79044-0 N84381-0 N8719-0 N34971-0 N57763-0 N78605-0 N29057-0 N122211-0 N102976-0 N127357-0 N89721-0 N46262-0 N10760-0 N47050-0 N51320-0 N83702-0 N114935-0 N22576-0 N52617-0 N11017-0 N43085-0 N17881-0 N122971-0 N72485-0 N30417-0 N119838-1 N4612-0 N54239-0 N42187-0 N34199-0 N13004-0 N109344-0 N96373-0 N40412-0 N7968-0 N24393-0 N10012-0 N62203-0 N41710-0 N79048-0 N82719-0 N15384-0 N2750-0 N122163-0 N92498-0 N70396-0 N71607-0 N31958-0 N23992-1 N66780-0 N59646-0 N59935-0 N71497-0 N80867-0 N61065-0 N59216-0 N52079-0 N23744-0 N65192-0 N99484-0 N100539-0 N71701-0 N76539-0 N25656-0 N34269-0 N123724-0 N10544-0 N120573-0 N71552-0 N102958-0 N4664-0 N38902-0 N77606-0 N10066-0 N93254-0 N21624-0 N128057-0 N108227-0 N65542-0 N124145-0 N27368-0 N109642-0 N7937-0 N125655-0 N115724-0 N14837-0 N20990-1 N83412-0 N39197-0 N100073-0 N105417-0
1932610,U465269,11/13/2019 1:59:36 PM,N122359 N47349 N15819 N10263 N111913 N104081 N30182 N128643 N54555 N36966 N106591 N41378 N27587 N31043 N33446 N65119 N130269 N454 N84217 N115066 N79938 N79938 N122766 N117275 N126834 N90686 N49262 N127336 N128550 N9979 N107401 N80126 N69367 N86008 N123400 N15899 N93049 N34016 N3948 N120756 N93006 N88893 N51182 N31649 N54360 N120514 N104737 N46847 N50729 N103116 N71643 N72868 N61321 N61321 N82045 N18720 N88737 N18904 N88019 N34516 N113609 N24809,N75618-0 N23048-0 N10285-1 N123968-0 N53474-0 N94594-0 N101552-0 N127134-0 N43982-0 N88472-0 N5287-0 N4504-0 N84689-0 N13161-0 N1923-0 N82233-0 N76677-0 N127572-0 N95525-0 N24701-0 N124677-0
1228486,U673499,11/13/2019 2:16:38 AM,N48189 N90718 N72571 N84904 N80126 N71665 N59711 N1596 N102719 N5992 N3285 N54393 N82028 N79026 N84320 N9651 N81105 N65661,N53199-0 N119057-0 N115724-0 N96373-0 N70989-0 N95525-0 N48569-0 N109703-1 N88162-0 N103566-0 N58342-0 N34650-0 N112969-0 N27738-0 N12681-0 N5165-0 N120757-0 N13761-0 N35021-0 N94572-0 N65313-0 N12184-0 N92681-0 N58198-0 N65201-0 N10252-0 N35652-0 N96729-0 N3349-0
146532,U580207,11/14/2019 5:10:35 PM,N21966 N122047 N94953 N96605 N49370 N123045 N112324 N48215 N16463 N94045 N3435 N91933 N20429 N62469 N120539 N128648 N19325 N82243 N112303 N24397 N106624 N71757 N82247 N13901 N94706 N11397 N105509 N2539 N127001 N37530 N123455,N26122-0 N40625-0 N94999-0 N27368-0 N100539-0 N120147-0 N94381-0 N91238-0 N68624-0 N67937-0 N62235-0 N103133-0 N107324-0 N78508-0 N41089-0 N80814-0 N13142-0 N106306-0 N100738-0 N14675-0 N5496-1 N103810-0 N70883-0 N59288-0 N74401-0 N83824-0 N102846-0 N55761-0 N16716-0 N2297-0 N58541-0 N80770-0 N88329-0 N63342-0 N86258-0 N51163-0 N3623-0 N118623-0 N4371-0 N45782-0 N35236-0 N25814-0 N51307-0 N104990-0 N83707-0
1506202,U497947,11/9/2019 5:18:57 PM,N73094 N94492 N76476 N104737 N119674 N97875 N19325 N23800 N54978 N107516 N71977 N25140 N62757 N76725 N23666 N54031 N67051 N78026 N65346 N71753 N88737 N10742 N52964 N81364 N40765 N86203 N117886 N5460 N121356 N1183 N10490 N29476 N126027 N86231 N58220 N32152 N123548 N117401 N79926 N94180 N30845 N125628 N95066 N84423 N26968,N41658-1 N38737-0
118302,U313572,11/11/2019 2:03:39 PM,N9375 N90949 N93049 N92066 N73963 N71068 N110982,N55792-0 N47257-1 N123077-0 N98178-0 N93643-0
666387,U538876,11/14/2019 8:32:48 AM,N50064 N63807,N110627-0 N29441-0 N56873-0 N85664-0 N65446-0 N12730-0 N880-0 N96805-0 N64873-1 N43361-0 N46145-0 N112125-0 N102458-0 N76665-0 N105407-0 N29544-0 N51163-0 N25751-0 N41710-0 N117376-0 N84430-0 N41547-0 N58641-0 N48015-0
72148,U502612,11/11/2019 11:11:46 AM,N7742 N34169 N129790 N16755 N125021 N92085 N41420 N97823 N9276 N78955 N20131 N73629 N50163 N75370 N7149 N55714 N70077 N127185 N77079 N26374 N106489 N56768 N129412 N75290 N44134 N74215 N63619 N100655 N79529 N90679 N11205 N90472 N9720 N9734,N81774-0 N115772-0 N80513-0 N90528-0 N76721-0 N24150-0 N1341-0 N77287-0 N25597-0 N8719-0 N2624-0 N27776-0 N26404-0 N67128-0 N24969-0 N15415-0 N128389-0 N123234-0 N36306-0 N36905-0 N75747-0 N24516-0 N119637-0 N48364-0 N97355-0 N39601-0 N125974-0 N96337-0 N15420-0 N59646-0 N69772-0 N39784-0 N23332-0 N57763-0 N93674-0 N55792-0 N73137-0 N54015-0 N98178-0 N123362-0 N68763-0 N126000-0 N56410-0 N25967-0 N13750-0 N110523-0 N87855-0 N49791-0 N28009-0 N47257-0 N47026-0 N22540-0 N123172-0 N1142-0 N122543-0 N117887-0 N37106-0 N84137-0 N117065-0 N12258-0 N106187-0 N102958-0 N38304-0 N100449-0 N66957-1 N20664-0 N94356-0 N95770-0 N425-0 N65552-0 N113741-0 N125945-0 N3424-0 N63833-0 N17575-0 N110341-0 N32154-0 N59459-0 N125953-0 N18110-0 N107371-0 N10544-0 N67747-0 N37379-0 N20648-0 N116064-0 N91047-0 N78825-0 N30119-0 N23086-0 N89651-0 N69915-0 N112050-0 N58983-0 N83421-0 N15053-0 N87601-0 N99177-0 N122550-0 N109385-0
1750342,U615916,11/12/2019 5:57:10 AM,N98680 N24696 N10744 N119314 N71977 N118207 N66113,N37204-1 N20789-0 N27097-0 N15286-0 N65658-0 N28158-0 N10760-0 N82719-0 N61498-0 N117698-0 N43085-0 N30899-0 N49697-0 N27833-0 N116118-0 N36590-0 N38304-0 N113130-0 N72485-0 N50244-0 N80429-0 N122971-0 N78291-0 N17110-0 N25747-0 N114407-0 N48418-0 N92498-0 N79480-0 N3030-0 N35014-0 N33090-0 N19455-0 N61933-0 N96859-0 N100073-0 N100343-0 N107483-0 N62152-0 N41454-0 N128221-0 N57689-0 N3782-0 N95219-0 N79205-0 N99223-0 N69915-0 N120122-0 N51728-0 N76809-0 N61384-0 N72023-0 N13761-0
